656.8042,0.0000
656.8082,116896.9620
656.8121,290844.7988
656.8161,295965.4760
656.8201,212240.2801
656.8241,92743.8722
656.8281,13658.7575
656.8321,0.0000
656.8361,0.0000
656.8401,0.0000
656.8441,33342.7658
656.8481,107294.7843
656.8521,183232.5941
656.8561,229452.3539
656.8600,198974.1092
656.8640,123113.3722
656.8680,79195.3636
656.8720,98024.4413
656.8760,122321.1614
656.8800,117856.6563
656.8840,82957.7520
656.8880,32634.6166
656.8920,0.0000
656.8960,0.0000
656.9000,0.0000
656.9040,0.0000
656.9080,0.0000
656.9119,0.0000
656.9159,0.0000
656.9199,0.0000
656.9239,0.0000
656.9279,0.0000
656.9319,0.0000
656.9359,0.0000
656.9399,0.0000
656.9439,0.0000
656.9479,0.0000
656.9519,0.0000
656.9559,0.0000
656.9599,0.0000
656.9639,0.0000
656.9678,0.0000
656.9718,0.0000
656.9758,0.0000
656.9798,0.0000
656.9838,0.0000
656.9878,0.0000
656.9918,0.0000
656.9958,0.0000
656.9998,0.0000
657.0038,0.0000
657.0078,0.0000
657.0118,0.0000
657.0158,0.0000
657.0198,0.0000
657.0238,0.0000
657.0277,0.0000
657.0317,0.0000
657.0357,0.0000
657.0397,0.0000
657.0437,0.0000
657.0477,0.0000
657.0517,0.0000
657.0557,8003.7303
657.0597,23114.5007
657.0637,30490.5952
657.0677,31095.4624
657.0717,24870.8550
657.0757,11246.8467
657.0797,0.0000
657.0837,0.0000
657.0877,0.0000
657.0916,0.0000
657.0956,0.0000
657.0996,0.0000
657.1036,0.0000
657.1076,0.0000
657.1116,0.0000
657.1156,0.0000
657.1196,0.0000
657.1236,0.0000
657.1276,0.0000
657.1316,0.0000
657.1356,0.0000
657.1396,0.0000
657.1436,0.0000
657.1476,0.0000
657.1516,0.0000
657.1556,0.0000
657.1596,0.0000
657.1635,0.0000
657.1675,0.0000
657.1715,0.0000
657.1755,6448.3323
657.1795,19844.6024
657.1835,29094.5629
657.1875,31388.1125
657.1915,24462.9608
657.1955,10152.8051
657.1995,0.0000
657.2035,0.0000
657.2075,0.0000
657.2115,0.0000
657.2155,0.0000
657.2195,0.0000
657.2235,0.0000
657.2275,0.0000
657.2315,0.0000
657.2355,0.0000
657.2395,0.0000
657.2434,0.0000
657.2474,0.0000
657.2514,0.0000
657.2554,0.0000
657.2594,0.0000
657.2634,0.0000
657.2674,0.0000
657.2714,0.0000
657.2754,0.0000
657.2794,0.0000
657.2834,0.0000
657.2874,0.0000
657.2914,0.0000
657.2954,0.0000
657.2994,0.0000
657.3034,0.0000
657.3074,9929.8422
657.3114,30305.9845
657.3154,43678.1152
657.3194,44078.1207
657.3234,40745.7613
657.3274,39762.1018
657.3314,36860.4682
657.3354,34984.5410
657.3394,24121.8520
657.3433,13600.0598
657.3473,17853.7391
657.3513,45040.2371
657.3553,78979.1441
657.3593,88978.3683
657.3633,66547.9821
657.3673,35166.8556
657.3713,17882.9341
657.3753,24107.7691
657.3793,38323.6227
657.3833,40999.0869
657.3873,29780.3205
657.3913,11450.0819
657.3953,0.0000
657.3993,0.0000
657.4033,0.0000
657.4073,0.0000
657.4113,0.0000
657.4153,0.0000
657.4193,0.0000
657.4233,0.0000
657.4273,0.0000
657.4313,0.0000
657.4353,0.0000
657.4393,0.0000
657.4433,0.0000
657.4473,0.0000
657.4513,0.0000
657.4553,0.0000
657.4593,0.0000
657.4633,0.0000
657.4673,0.0000
657.4713,0.0000
657.4752,0.0000
657.4792,0.0000
657.4832,5408.1226
657.4872,19731.8676
657.4912,34834.0819
657.4952,41782.5557
657.4992,36190.6265
657.5032,22806.5931
657.5072,8087.6135
657.5112,0.0000
657.5152,0.0000
657.5192,0.0000
657.5232,0.0000
657.5272,8999.3346
657.5312,29372.7718
657.5352,46779.2089
657.5392,54120.5880
657.5432,46447.5081
657.5472,28929.8479
657.5512,10052.4790
657.5552,0.0000
657.5592,7258.4673
657.5632,22892.7605
657.5672,32803.9483
657.5712,31058.6097
657.5752,19232.8345
657.5792,6153.3017
657.5832,0.0000
657.5872,0.0000
657.5912,0.0000
657.5952,0.0000
657.5992,0.0000
657.6032,0.0000
657.6072,5597.9626
657.6112,19509.8124
657.6152,31852.2488
657.6192,33820.7428
657.6232,23211.2645
657.6272,8062.0782
657.6312,5463.9253
657.6352,20095.7121
657.6392,34364.4822
657.6432,37348.6819
657.6472,26261.0243
657.6512,9412.6263
657.6552,0.0000
657.6592,0.0000
657.6632,0.0000
657.6672,0.0000
657.6712,0.0000
657.6752,0.0000
657.6792,4875.8483
657.6832,17394.0579
657.6872,28600.3453
657.6912,30117.5811
657.6952,20798.6067
657.6992,7400.6427
657.7032,0.0000
657.7072,0.0000
657.7112,0.0000
657.7152,0.0000
657.7192,0.0000
657.7232,0.0000
657.7272,0.0000
657.7312,0.0000
657.7352,0.0000
657.7392,0.0000
657.7432,0.0000
657.7472,0.0000
657.7512,0.0000
657.7552,0.0000
657.7592,0.0000
657.7632,0.0000
657.7672,0.0000
657.7712,0.0000
657.7752,22392.7925
657.7792,65720.5791
657.7832,90379.3734
657.7872,88379.1823
657.7912,61453.3031
657.7952,22899.9591
657.7992,0.0000
657.8032,5006.1856
657.8072,17436.0145
657.8112,29029.2571
657.8152,34202.5822
657.8192,29931.3337
657.8232,19396.5723
657.8272,7159.0692
657.8312,0.0000
657.8352,0.0000
657.8392,10927.3866
657.8432,44409.6585
657.8472,85530.8903
657.8512,112864.1898
657.8552,115493.7722
657.8592,94574.7012
657.8632,62907.3450
657.8672,32820.0424
657.8712,31228.2009
